"SA - media.nypl.org"

"Custom View: 1/1/07 - 12/11/09"
"2007-01-01 00:00:00","2009-12-11 23:59:59"


"Downloaded Files"
,"Downloaded Files",HRef,"Downloads","% Downloads","Visits"
671,"http://media.nypl.org/http://media.nypl.org/Moth_10_12_07/Moth_10_12_07_pt2.mp3","http://media.nypl.org/http://media.nypl.org/Moth_10_12_07/Moth_10_12_07_pt2.mp3",1,0.0,1
672,"http://media.nypl.org/http://media.nypl.org/pico_iyer_4_11_08/pico_iyer_4_11_08.mp3","http://media.nypl.org/http://media.nypl.org/pico_iyer_4_11_08/pico_iyer_4_11_08.mp3",1,0.0,1
673,"http://media.nypl.org/audio/live_2006_11_18_ideasday_pbs.mp3","http://media.nypl.org/audio/live_2006_11_18_ideasday_pbs.mp3",1,0.0,1
674,"http://media.nypl.org/http://media.nypl.org/Moth_10_12_07/Moth_10_12_07_pt1.mp3","http://media.nypl.org/http://media.nypl.org/Moth_10_12_07/Moth_10_12_07_pt1.mp3",1,0.0,1
675,"http://media.nypl.org/http://media.nypl.org/live/lee_mcbride_9_26_08.mp3","http://media.nypl.org/http://media.nypl.org/live/lee_mcbride_9_26_08.mp3",1,0.0,1
676,"http://media.nypl.org/audio/live_2006_11_18_ideasday_lust.mp3","http://media.nypl.org/audio/live_2006_11_18_ideasday_lust.mp3",1,0.0,1
677,"http://media.nypl.org/http://media.nypl.org/audio/live_2008_03_12_zizek.mp3","http://media.nypl.org/http://media.nypl.org/audio/live_2008_03_12_zizek.mp3",1,0.0,1
678,"http://media.nypl.org/video/jazz_1994_07_26_taylor.mp4","http://media.nypl.org/video/jazz_1994_07_26_taylor.mp4",1,0.0,1
679,"http://media.nypl.org/audio/live_2006_11_18_ideasday_disarmament.mp3","http://media.nypl.org/audio/live_2006_11_18_ideasday_disarmament.mp3",1,0.0,1
680,"http://media.nypl.org/video/jazz_1993_09_15_terry.mp4","http://media.nypl.org/video/jazz_1993_09_15_terry.mp4",1,0.0,1
681,"http://media.nypl.org/http://media.nypl.org/Phillips_11_12_07/Phillips_11_12_07.mp3","http://media.nypl.org/http://media.nypl.org/Phillips_11_12_07/Phillips_11_12_07.mp3",1,0.0,1
682,"http://media.nypl.org/audio/live_2006_11_16_ideasday_saving.mp3","http://media.nypl.org/audio/live_2006_11_16_ideasday_saving.mp3",1,0.0,1
683,"http://media.nypl.org/video/jazz_1994_08_11_smith.mp4","http://media.nypl.org/video/jazz_1994_08_11_smith.mp4",1,0.0,1
684,"http://media.nypl.org/video/jazz_1995_08_01_hinton.mp4","http://media.nypl.org/video/jazz_1995_08_01_hinton.mp4",1,0.0,1
685,"http://media.nypl.org/audio/live_2007_10_18_pevear.mp3","http://media.nypl.org/audio/live_2007_10_18_pevear.mp3",1,0.0,1
686,"http://media.nypl.org/video/jazz_1995_04_24_tyner.mp4","http://media.nypl.org/video/jazz_1995_04_24_tyner.mp4",1,0.0,1
687,"http://media.nypl.org/video/jazz_1994_08_09_tate.mp4","http://media.nypl.org/video/jazz_1994_08_09_tate.mp4",1,0.0,1
688,"http://media.nypl.org/audio/live_2007_06_16_magnum.mp3","http://media.nypl.org/audio/live_2007_06_16_magnum.mp3",1,0.0,1
689,"http://media.nypl.org/video/jazz_1993_08_20_faddis.mp4","http://media.nypl.org/video/jazz_1993_08_20_faddis.mp4",1,0.0,1
690,"http://media.nypl.org/video/jazz_1993_08_13_farmer.mp4","http://media.nypl.org/video/jazz_1993_08_13_farmer.mp4",1,0.0,1
691,"http://media.nypl.org/audio/live_2006_11_18_ideasday_2050.mp3","http://media.nypl.org/audio/live_2006_11_18_ideasday_2050.mp3",1,0.0,1
692,"http://media.nypl.org/video/jazz_1993_08_12_turrentine.mp4","http://media.nypl.org/video/jazz_1993_08_12_turrentine.mp4",1,0.0,1
693,"http://media.nypl.org/http://media.nypl.org/Fashion_10_15_07/Fashion_10_15_07.MP3","http://media.nypl.org/http://media.nypl.org/Fashion_10_15_07/Fashion_10_15_07.MP3",1,0.0,1
694,"http://media.nypl.org/video/jazz_1996_09_18_lincoln.mp4","http://media.nypl.org/video/jazz_1996_09_18_lincoln.mp4",1,0.0,1
695,"http://media.nypl.org/video/jazz_1996_12_20_heath.mp4","http://media.nypl.org/video/jazz_1996_12_20_heath.mp4",1,0.0,1
696,"http://media.nypl.org/audio/live_2006_01_26_vertigo.mp3","http://media.nypl.org/audio/live_2006_01_26_vertigo.mp3",1,0.0,1
697,"http://media.nypl.org/video/live_2006_01_26_vertigo.mp4","http://media.nypl.org/video/live_2006_01_26_vertigo.mp4",1,0.0,1
698,"http://media.nypl.org/video/jazz_1996_09_27_lateef.mp4","http://media.nypl.org/video/jazz_1996_09_27_lateef.mp4",1,0.0,1
699,"http://media.nypl.org/video/jazz_1996_09_01_jacobs.mp4","http://media.nypl.org/video/jazz_1996_09_01_jacobs.mp4",1,0.0,1
700,"http://media.nypl.org/video/live_2006_05_31_reporting.mp4","http://media.nypl.org/video/live_2006_05_31_reporting.mp4",1,0.0,1
701,"http://media.nypl.org/audio/live_2006_04_30_pen_sen_rushdie.mp3","http://media.nypl.org/audio/live_2006_04_30_pen_sen_rushdie.mp3",1,0.0,1
702,"http://media.nypl.org/audio/talkingbooks_2009_06_08_spring_report.mp3","http://media.nypl.org/audio/talkingbooks_2009_06_08_spring_report.mp3",1,0.0,1
703,"http://media.nypl.org/video/jazz_1996_08_27_mcpartland.mp4","http://media.nypl.org/video/jazz_1996_08_27_mcpartland.mp4",1,0.0,1
704,"http://media.nypl.org/http://media.nypl.org/live/live_2009_05_30_arab.mp3","http://media.nypl.org/http://media.nypl.org/live/live_2009_05_30_arab.mp3",1,0.0,1
705,"http://media.nypl.org/http://media.nypl.org/live/live_gehry_2009_05_11.mp3","http://media.nypl.org/http://media.nypl.org/live/live_gehry_2009_05_11.mp3",1,0.0,1
706,"http://media.nypl.org/http://media.nypl.org/live/updike_tribute_3_19_09.mp3","http://media.nypl.org/http://media.nypl.org/live/updike_tribute_3_19_09.mp3",1,0.0,1
707,"http://media.nypl.org/http://media.nypl.org/live/live_black_nationalism_4_9_09.mp3","http://media.nypl.org/http://media.nypl.org/live/live_black_nationalism_4_9_09.mp3",1,0.0,1
708,"http://media.nypl.org/http://media.nypl.org/live/live_2009_05_20_darwin.mp3","http://media.nypl.org/http://media.nypl.org/live/live_2009_05_20_darwin.mp3",1,0.0,1
709,"http://media.nypl.org/http://media.nypl.org/audio/live_2009_06_11_islam_part4.mp3","http://media.nypl.org/http://media.nypl.org/audio/live_2009_06_11_islam_part4.mp3",1,0.0,1
710,"http://media.nypl.org/http://media.nypl.org/live/morrison_lebowitz_11_12_08.mp3","http://media.nypl.org/http://media.nypl.org/live/morrison_lebowitz_11_12_08.mp3",1,0.0,1
711,"http://media.nypl.org/http://media.nypl.org/live/shields_stone_diaries_11_13_08.mp3","http://media.nypl.org/http://media.nypl.org/live/shields_stone_diaries_11_13_08.mp3",1,0.0,1
712,"http://media.nypl.org/http://media.nypl.org/live/live_12_1_08.mp3","http://media.nypl.org/http://media.nypl.org/live/live_12_1_08.mp3",1,0.0,1
713,"http://media.nypl.org/http://media.nypl.org/live/achatz_10_29_08.mp3","http://media.nypl.org/http://media.nypl.org/live/achatz_10_29_08.mp3",1,0.0,1
714,"http://media.nypl.org/http://media.nypl.org/live/adria_kummer_mcgee_10_10_08.mp3","http://media.nypl.org/http://media.nypl.org/live/adria_kummer_mcgee_10_10_08.mp3",1,0.0,1
715,"http://media.nypl.org/http://media.nypl.org/live/dead_10_27_08.mp3","http://media.nypl.org/http://media.nypl.org/live/dead_10_27_08.mp3",1,0.0,1
716,"http://media.nypl.org/http://media.nypl.org/live/what_happens_now_11_10_08.mp3","http://media.nypl.org/http://media.nypl.org/live/what_happens_now_11_10_08.mp3",1,0.0,1
717,"http://media.nypl.org/http://media.nypl.org/live/remix_2_26_09.mp3","http://media.nypl.org/http://media.nypl.org/live/remix_2_26_09.mp3",1,0.0,1
718,"http://media.nypl.org/video/jazz_1996_07_30_ridley.mp4","http://media.nypl.org/video/jazz_1996_07_30_ridley.mp4",1,0.0,1
719,"http://media.nypl.org/video/jazz_1993_08_05_perkinson.mp4","http://media.nypl.org/video/jazz_1993_08_05_perkinson.mp4",1,0.0,1
720,"http://media.nypl.org/teenlink_audio/125_street  /7_Wrap_Up.mp3","http://media.nypl.org/teenlink_audio/125_street  /7_Wrap_Up.mp3",1,0.0,1
721,"http://media.nypl.org/teenlink_audio/125_street /7_Wrap_Up.mp3","http://media.nypl.org/teenlink_audio/125_street /7_Wrap_Up.mp3",1,0.0,1
722,"http://media.nypl.org/audio/talkingbooks_2009_06_08_fdny.mp3","http://media.nypl.org/audio/talkingbooks_2009_06_08_fdny.mp3",1,0.0,1
723,"http://media.nypl.org/drupal_test_files/test_audio_file.mp3","http://media.nypl.org/drupal_test_files/test_audio_file.mp3",1,0.0,1
724,"http://media.nypl.org/http://media.nypl.org/kids/elkind_4_5_08.mp3","http://media.nypl.org/http://media.nypl.org/kids/elkind_4_5_08.mp3",1,0.0,1
725,"http://media.nypl.org/video/nypltv_1999_01_01_universe_knowledge.mp4","http://media.nypl.org/video/nypltv_1999_01_01_universe_knowledge.mp4",1,0.0,1
726,"http://media.nypl.org/Laurents_9_20_07//Laurents_9_20_07.mp3","http://media.nypl.org/Laurents_9_20_07//Laurents_9_20_07.mp3",1,0.0,1
727,"http://media.nypl.org/audio/live_2006_04_30_pen_ali_gourevitch.mp3","http://media.nypl.org/audio/live_2006_04_30_pen_ali_gourevitch.mp3",1,0.0,1
728,"http://media.nypl.org/teenlink_audio/chats/lipsyte_bta_2008.mp3","http://media.nypl.org/teenlink_audio/chats/lipsyte_bta_2008.mp3",1,0.0,1
729,"http://media.nypl.org/audio/live_2006_04_28_pen_multiculturalism.mp3","http://media.nypl.org/audio/live_2006_04_28_pen_multiculturalism.mp3",1,0.0,1
730,"http://media.nypl.org/proulx_rolin_mohaimeed_molina_millet_5_4_08/proulx_rolin_mohaimeed_molina_millet_5_4_08.mp3","http://media.nypl.org/proulx_rolin_mohaimeed_molina_millet_5_4_08/proulx_rolin_mohaimeed_molina_millet_5_4_08.mp3",1,0.0,1
731,"http://media.nypl.org/audio/live_2006_04_30_pen_smith_andersen.mp3","http://media.nypl.org/audio/live_2006_04_30_pen_smith_andersen.mp3",1,0.0,1
732,"http://media.nypl.org/video/live_2006_06_15_updike.mp4","http://media.nypl.org/video/live_2006_06_15_updike.mp4",1,0.0,1
733,"http://media.nypl.org/audio/live_2006_06_15_updike.mp3","http://media.nypl.org/audio/live_2006_06_15_updike.mp3",1,0.0,1
734,"http://media.nypl.org/audio/live_2006_04_30_pen_huong_stone.mp3","http://media.nypl.org/audio/live_2006_04_30_pen_huong_stone.mp3",1,0.0,1
735,"http://media.nypl.org/video/smallbiz_2006_03_27_restaurant.mp4","http://media.nypl.org/video/smallbiz_2006_03_27_restaurant.mp4",1,0.0,1
736,"http://media.nypl.org/press_conference_3_11_08/press_conference_3_11_08.mp3","http://media.nypl.org/press_conference_3_11_08/press_conference_3_11_08.mp3",1,0.0,1
737,"http://media.nypl.org/audio/teens_2006_07_22_outloud_aids.mp3","http://media.nypl.org/audio/teens_2006_07_22_outloud_aids.mp3",1,0.0,1
738,"http://media.nypl.org/edible estates_3_7_08/edible estates_3_7_08.mp3","http://media.nypl.org/edible estates_3_7_08/edible estates_3_7_08.mp3",1,0.0,1
739,"http://media.nypl.org/audio/smallbiz_2006_07_20_research.mp3","http://media.nypl.org/audio/smallbiz_2006_07_20_research.mp3",1,0.0,1
740,"http://media.nypl.org/audio/teens_2006_07_22_outloud_marriage.mp3","http://media.nypl.org/audio/teens_2006_07_22_outloud_marriage.mp3",1,0.0,1
741,"http://media.nypl.org/audio/teens_2006_07_22_outloud_stereotypes.mp3","http://media.nypl.org/audio/teens_2006_07_22_outloud_stereotypes.mp3",1,0.0,1
742,"http://media.nypl.org/audio/smallbiz_2006_07_20_certification.mp3","http://media.nypl.org/audio/smallbiz_2006_07_20_certification.mp3",1,0.0,1
743,"http://media.nypl.org/audio/teens_2006_09_01_teencentral_censorship.mp3","http://media.nypl.org/audio/teens_2006_09_01_teencentral_censorship.mp3",1,0.0,1
744,"http://media.nypl.org/audio/teens_2006_09_01_teencentral_creationism.mp3","http://media.nypl.org/audio/teens_2006_09_01_teencentral_creationism.mp3",1,0.0,1
745,"http://media.nypl.org/audio/teens_2006_09_01_teencentral_immigration.mp3","http://media.nypl.org/audio/teens_2006_09_01_teencentral_immigration.mp3",1,0.0,1
746,"http://media.nypl.org/audio/live_2006_09_11_aftermath.mp3","http://media.nypl.org/audio/live_2006_09_11_aftermath.mp3",1,0.0,1
747,"http://media.nypl.org/audio/smallbiz_2006_09_11_credit.mp3","http://media.nypl.org/audio/smallbiz_2006_09_11_credit.mp3",1,0.0,1
748,"http://media.nypl.org/video/smallbiz_2006_09_11_credit.mp4","http://media.nypl.org/video/smallbiz_2006_09_11_credit.mp4",1,0.0,1
749,"http://media.nypl.org/video/live_2006_09_11_aftermath.mp4","http://media.nypl.org/video/live_2006_09_11_aftermath.mp4",1,0.0,1
750,"http://media.nypl.org/audio/teens_2006_09_01_teencentral_intro.mp3","http://media.nypl.org/audio/teens_2006_09_01_teencentral_intro.mp3",1,0.0,1
751,"http://media.nypl.org/audio/live_2006_06_21_kitchen_secrets.mp3","http://media.nypl.org/audio/live_2006_06_21_kitchen_secrets.mp3",1,0.0,1
752,"http://media.nypl.org/audio/live_2006_09_14_wilson_flatow.mp3","http://media.nypl.org/audio/live_2006_09_14_wilson_flatow.mp3",1,0.0,1
753,"http://media.nypl.org/video/live_2006_09_14_wilson_flatow.mp4","http://media.nypl.org/video/live_2006_09_14_wilson_flatow.mp4",1,0.0,1
754,"http://media.nypl.org/audio/live_2006_09_20_design.mp3","http://media.nypl.org/audio/live_2006_09_20_design.mp3",1,0.0,1
755,"http://media.nypl.org/audio/live_2006_09_28_anderson_lessig.mp3","http://media.nypl.org/audio/live_2006_09_28_anderson_lessig.mp3",1,0.0,1
756,"http://media.nypl.org/audio/live_2006_09_25_harris_mcternan.mp3","http://media.nypl.org/audio/live_2006_09_25_harris_mcternan.mp3",1,0.0,1
757,"http://media.nypl.org/audio/live_2006_09_19_invisible_symposium.mp3","http://media.nypl.org/audio/live_2006_09_19_invisible_symposium.mp3",1,0.0,1
758,"http://media.nypl.org/audio/smallbiz_2006_09_11_fashion.mp3","http://media.nypl.org/audio/smallbiz_2006_09_11_fashion.mp3",1,0.0,1
759,"http://media.nypl.org/audio/teens_2006_10_01_bronx_rap.mp3","http://media.nypl.org/audio/teens_2006_10_01_bronx_rap.mp3",1,0.0,1
760,"http://media.nypl.org/audio/teens_2006_10_01_bronx_respect.mp3","http://media.nypl.org/audio/teens_2006_10_01_bronx_respect.mp3",1,0.0,1
761,"http://media.nypl.org/audio/teens_2006_10_01_bronx_intro.mp3","http://media.nypl.org/audio/teens_2006_10_01_bronx_intro.mp3",1,0.0,1
762,"http://media.nypl.org/audio/live_2006_10_11_gopnik.mp3","http://media.nypl.org/audio/live_2006_10_11_gopnik.mp3",1,0.0,1
763,"http://media.nypl.org/video/discussions_2006_10_25_japanese_part3.mp4","http://media.nypl.org/video/discussions_2006_10_25_japanese_part3.mp4",1,0.0,1
764,"http://media.nypl.org/video/discussions_2006_10_25_japanese_part8.mp4","http://media.nypl.org/video/discussions_2006_10_25_japanese_part8.mp4",1,0.0,1
765,"http://media.nypl.org/audio/live_2006_10_03_doomsday.mp3","http://media.nypl.org/audio/live_2006_10_03_doomsday.mp3",1,0.0,1
766,"http://media.nypl.org/audio/live_2006_09_30_beirut.mp3","http://media.nypl.org/audio/live_2006_09_30_beirut.mp3",1,0.0,1
767,"http://media.nypl.org/video/smallbiz_2006_09_11_fashion.mp4","http://media.nypl.org/video/smallbiz_2006_09_11_fashion.mp4",1,0.0,1
768,"http://media.nypl.org/audio/live_2006_10_30_manguel.mp3","http://media.nypl.org/audio/live_2006_10_30_manguel.mp3",1,0.0,1
769,"http://media.nypl.org/audio/teens_2006_11_01_seward_racism.mp3","http://media.nypl.org/audio/teens_2006_11_01_seward_racism.mp3",1,0.0,1
770,"http://media.nypl.org/audio/teens_2006_11_01_seward_american.mp3","http://media.nypl.org/audio/teens_2006_11_01_seward_american.mp3",1,0.0,1
771,"http://media.nypl.org/audio/live_2006_10_26_borowitz.mp3","http://media.nypl.org/audio/live_2006_10_26_borowitz.mp3",1,0.0,1
772,"http://media.nypl.org/video/discussions_2006_10_25_japanese_part1.mp4","http://media.nypl.org/video/discussions_2006_10_25_japanese_part1.mp4",1,0.0,1
773,"http://media.nypl.org/audio/teens_2006_11_01_seward_intro.mp3","http://media.nypl.org/audio/teens_2006_11_01_seward_intro.mp3",1,0.0,1
774,"http://media.nypl.org/audio/teens_2006_11_01_seward_safe.mp3","http://media.nypl.org/audio/teens_2006_11_01_seward_safe.mp3",1,0.0,1
775,"http://media.nypl.org/audio/teens_2006_11_01_seward_clothes.mp3","http://media.nypl.org/audio/teens_2006_11_01_seward_clothes.mp3",1,0.0,1
776,"http://media.nypl.org/audio/teens_2006_11_01_seward_ehrenhaft.mp3","http://media.nypl.org/audio/teens_2006_11_01_seward_ehrenhaft.mp3",1,0.0,1
777,"http://media.nypl.org/audio/teens_2006_11_01_seward_cursing.mp3","http://media.nypl.org/audio/teens_2006_11_01_seward_cursing.mp3",1,0.0,1
778,"http://media.nypl.org/video/discussions_2006_10_25_japanese_part9.mp4","http://media.nypl.org/video/discussions_2006_10_25_japanese_part9.mp4",1,0.0,1
779,"http://media.nypl.org/video/live_2009_06_11_islam_part5.mp4","http://media.nypl.org/video/live_2009_06_11_islam_part5.mp4",1,0.0,1
780,"http://media.nypl.org/video/discussions_2006_10_25_japanese_part4.mp4","http://media.nypl.org/video/discussions_2006_10_25_japanese_part4.mp4",1,0.0,1
781,"http://media.nypl.org/video/discussions_2006_10_25_japanese_part2.mp4","http://media.nypl.org/video/discussions_2006_10_25_japanese_part2.mp4",1,0.0,1
782,"http://media.nypl.org/audio/live_2009_06_11_islam_part4.mp3\t559.mp3","http://media.nypl.org/audio/live_2009_06_11_islam_part4.mp3\t559.mp3",1,0.0,1
783,"http://media.nypl.org/teenlink_audio/teen_central/1_Intro.mp3\t425.mp3","http://media.nypl.org/teenlink_audio/teen_central/1_Intro.mp3\t425.mp3",1,0.0,1
784,"http://media.nypl.org/teenlink_audio/teen_central/3_The_Goodbye_Party.mp3\t554.mp3","http://media.nypl.org/teenlink_audio/teen_central/3_The_Goodbye_Party.mp3\t554.mp3",1,0.0,1
785,"http://media.nypl.org/teenlink_audio/muhlenberg/4_Charity.mp3\t3178.mp3","http://media.nypl.org/teenlink_audio/muhlenberg/4_Charity.mp3\t3178.mp3",1,0.0,1
786,"http://media.nypl.org/teenlink_audio/muhlenberg/1_Intro.mp3\t77.mp3","http://media.nypl.org/teenlink_audio/muhlenberg/1_Intro.mp3\t77.mp3",1,0.0,1
787,"http://media.nypl.org/teenlink_audio/muhlenberg/3_Anger_Management.mp3\t703.mp3","http://media.nypl.org/teenlink_audio/muhlenberg/3_Anger_Management.mp3\t703.mp3",1,0.0,1
788,"http://media.nypl.org/teenlink_audio/muhlenberg/5_Wrap_Up.mp3\t1984.mp3","http://media.nypl.org/teenlink_audio/muhlenberg/5_Wrap_Up.mp3\t1984.mp3",1,0.0,1
789,"http://media.nypl.org/teenlink_audio/teen_central/4_Smells_Like_Teen_Central_Spirit.mp3\t651.mp3","http://media.nypl.org/teenlink_audio/teen_central/4_Smells_Like_Teen_Central_Spirit.mp3\t651.mp3",1,0.0,1
790,"http://media.nypl.org/teenlink_audio/125_street/7_Wrap_Up.mp3\t1889.mp3","http://media.nypl.org/teenlink_audio/125_street/7_Wrap_Up.mp3\t1889.mp3",1,0.0,1
791,"http://media.nypl.org/teenlink_audio/96th_st_branch/2_hospital_stories.mp3\t764.mp3","http://media.nypl.org/teenlink_audio/96th_st_branch/2_hospital_stories.mp3\t764.mp3",1,0.0,1
792,"http://media.nypl.org/teenlink_audio/96th_st_branch/3_pay_day.mp3\t49.mp3","http://media.nypl.org/teenlink_audio/96th_st_branch/3_pay_day.mp3\t49.mp3",1,0.0,1
793,"http://media.nypl.org/teenlink_audio/125_street/5_Racism_and_Slurs.mp3\t2860.mp3","http://media.nypl.org/teenlink_audio/125_street/5_Racism_and_Slurs.mp3\t2860.mp3",1,0.0,1
794,"http://media.nypl.org/teenlink_audio/125_street/3_Boys_Playing_Girls.mp3\t3710.mp3","http://media.nypl.org/teenlink_audio/125_street/3_Boys_Playing_Girls.mp3\t3710.mp3",1,0.0,1
795,"http://media.nypl.org/teenlink_audio/125_street/4_What_Ghetto_Means.mp3\t3298.mp3","http://media.nypl.org/teenlink_audio/125_street/4_What_Ghetto_Means.mp3\t3298.mp3",1,0.0,1
796,"http://media.nypl.org/teenlink_audio/125_street/6_Confidence_plus_Beauty.mp3\t2388.mp3","http://media.nypl.org/teenlink_audio/125_street/6_Confidence_plus_Beauty.mp3\t2388.mp3",1,0.0,1
797,"http://media.nypl.org/teenlink_audio/jefferson_market/7_Wrap_Up.mp3\t1075.mp3","http://media.nypl.org/teenlink_audio/jefferson_market/7_Wrap_Up.mp3\t1075.mp3",1,0.0,1
798,"http://media.nypl.org/teenlink_audio/teen_central/5_Wrap_Up.mp3\t854.mp3","http://media.nypl.org/teenlink_audio/teen_central/5_Wrap_Up.mp3\t854.mp3",1,0.0,1
799,"http://media.nypl.org/audio/live_2009_09_21_sacks.mp3\t393.mp3","http://media.nypl.org/audio/live_2009_09_21_sacks.mp3\t393.mp3",1,0.0,1
800,"http://media.nypl.org/schlink_5_4_08/schlink_5_4_08.mp3\t1712.mp3","http://media.nypl.org/schlink_5_4_08/schlink_5_4_08.mp3\t1712.mp3",1,0.0,1
801,"http://media.nypl.org/supporters/robinson_vaid_11_18_08.mp3\t1216.mp3","http://media.nypl.org/supporters/robinson_vaid_11_18_08.mp3\t1216.mp3",1,0.0,1
802,"http://media.nypl.org/periodically_speaking/periodically_speaking_4_14_09.mp3\t37.mp3","http://media.nypl.org/periodically_speaking/periodically_speaking_4_14_09.mp3\t37.mp3",1,0.0,1
803,"http://media.nypl.org/lpa/battle_cry_freedom.mp3\t1130.mp3","http://media.nypl.org/lpa/battle_cry_freedom.mp3\t1130.mp3",1,0.0,1
804,"http://media.nypl.org/mccann_ondaatje_5_4_08/mccann_ondaatje_5_4_08.mp3\t625.mp3","http://media.nypl.org/mccann_ondaatje_5_4_08/mccann_ondaatje_5_4_08.mp3\t625.mp3",1,0.0,1
805,"http://media.nypl.org/pico_iyer_4_11_08/pico_iyer_4_11_08.mp3\t2178.mp3","http://media.nypl.org/pico_iyer_4_11_08/pico_iyer_4_11_08.mp3\t2178.mp3",1,0.0,1
806,"http://media.nypl.org/teenlink_audio/125_street/2_Girls_Wanna_Fight.mp3\t41.mp3","http://media.nypl.org/teenlink_audio/125_street/2_Girls_Wanna_Fight.mp3\t41.mp3",1,0.0,1
807,"http://media.nypl.org/live/rust_hills_tribute_11_14_08.mp3\t1061.mp3","http://media.nypl.org/live/rust_hills_tribute_11_14_08.mp3\t1061.mp3",1,0.0,1
808,"http://media.nypl.org/live/shields_stone_diaries_11_13_08.mp3\t583.mp3","http://media.nypl.org/live/shields_stone_diaries_11_13_08.mp3\t583.mp3",1,0.0,1
809,"http://media.nypl.org/live/updike_tribute_3_19_09.mp3\t2040.mp3","http://media.nypl.org/live/updike_tribute_3_19_09.mp3\t2040.mp3",1,0.0,1
810,"http://media.nypl.org/live/live_dada_4_13_09.mp3\t519.mp3","http://media.nypl.org/live/live_dada_4_13_09.mp3\t519.mp3",1,0.0,1
811,"http://media.nypl.org/live/live_black_nationalism_4_9_09.mp3\t1349.mp3","http://media.nypl.org/live/live_black_nationalism_4_9_09.mp3\t1349.mp3",1,0.0,1
812,"http://media.nypl.org/live/live_boom_4_14_09.mp3\t950.mp3","http://media.nypl.org/live/live_boom_4_14_09.mp3\t950.mp3",1,0.0,1
813,"http://media.nypl.org/live/live_india_3_23_09.mp3\t1422.mp3","http://media.nypl.org/live/live_india_3_23_09.mp3\t1422.mp3",1,0.0,1
814,"http://media.nypl.org/live/what_happens_now_11_10_08.mp3\t1599.mp3","http://media.nypl.org/live/what_happens_now_11_10_08.mp3\t1599.mp3",1,0.0,1
815,"http://media.nypl.org/teenlink_audio/125_street/2_Girls_Wanna_Fight.mp3\t4106.mp3","http://media.nypl.org/teenlink_audio/125_street/2_Girls_Wanna_Fight.mp3\t4106.mp3",1,0.0,1
816,"http://media.nypl.org/live/holocaust_3_3_09.mp3\t873.mp3","http://media.nypl.org/live/holocaust_3_3_09.mp3\t873.mp3",1,0.0,1
817,"http://media.nypl.org/live/levy_zizek_9_16_08.mp3\t28.mp3","http://media.nypl.org/live/levy_zizek_9_16_08.mp3\t28.mp3",1,0.0,1
818,"http://media.nypl.org/live/live_2009_05_20_darwin.mp3\t490.mp3","http://media.nypl.org/live/live_2009_05_20_darwin.mp3\t490.mp3",1,0.0,1
819,"http://media.nypl.org/live/barenboim_12_9_08.mp3\t1205.mp3","http://media.nypl.org/live/barenboim_12_9_08.mp3\t1205.mp3",1,0.0,1
820,"http://media.nypl.org/live/auster_curiol_9_24_08.mp3\t25.mp3","http://media.nypl.org/live/auster_curiol_9_24_08.mp3\t25.mp3",1,0.0,1
821,"http://media.nypl.org/live/badinter_katyal_9_19_08.mp3\t1551.mp3","http://media.nypl.org/live/badinter_katyal_9_19_08.mp3\t1551.mp3",1,0.0,1
822,"http://media.nypl.org/live/dead_10_27_08.mp3\t843.mp3","http://media.nypl.org/live/dead_10_27_08.mp3\t843.mp3",1,0.0,1
823,"http://media.nypl.org/live/live_2009_05_30_arab.mp3\t1728.mp3","http://media.nypl.org/live/live_2009_05_30_arab.mp3\t1728.mp3",1,0.0,1
824,"http://media.nypl.org/live/achatz_10_29_08.mp3\t1172.mp3","http://media.nypl.org/live/achatz_10_29_08.mp3\t1172.mp3",1,0.0,1
825,"http://media.nypl.org/fuller_goldman_joris_malan_zyl_5_4_08/fuller_goldman_joris_malan_zyl_5_4_08.mp3\t1144.mp3","http://media.nypl.org/fuller_goldman_joris_malan_zyl_5_4_08/fuller_goldman_joris_malan_zyl_5_4_08.mp3\t1144.mp3",1,0.0,1
826,"http://media.nypl.org/gourevitch_5_13_08/gourevitch_5_13_08.mp3\t796.mp3","http://media.nypl.org/gourevitch_5_13_08/gourevitch_5_13_08.mp3\t796.mp3",1,0.0,1
827,"http://media.nypl.org/live/adria_kummer_mcgee_10_10_08.mp3\t817.mp3","http://media.nypl.org/live/adria_kummer_mcgee_10_10_08.mp3\t817.mp3",1,0.0,1
828,"http://media.nypl.org/esterhazy_5_4_08/esterhazy_5_4_08.mp3\t418.mp3","http://media.nypl.org/esterhazy_5_4_08/esterhazy_5_4_08.mp3\t418.mp3",1,0.0,1
829,"http://media.nypl.org/baldwin_3_18_08/baldwin_3_18_08.mp3\t1123.mp3","http://media.nypl.org/baldwin_3_18_08/baldwin_3_18_08.mp3\t1123.mp3",1,0.0,1
830,"http://media.nypl.org/edible_estates_3_7_08/edible_estates_3_7_08.mp3\t782.mp3","http://media.nypl.org/edible_estates_3_7_08/edible_estates_3_7_08.mp3\t782.mp3",1,0.0,1
831,"http://media.nypl.org/eugenedies_5_4_08/eugenedies_5_4_08.mp3\t24.mp3","http://media.nypl.org/eugenedies_5_4_08/eugenedies_5_4_08.mp3\t24.mp3",1,0.0,1
,"Total",,271549,1.0,145200

